model,region,code,family,genus,species,parameter,estimate,na_genus
DBHHT,CA-ON,PRUN.SER,Rosaceae,Prunus,serotina,bbark3,0.919,FALSE
DBHHT,CA-ON,PRUN.SER,Rosaceae,Prunus,serotina,bbranches1,5.00E-04,FALSE
DBHHT,CA-ON,PRUN.SER,Rosaceae,Prunus,serotina,bbranches2,2.8004,FALSE
DBHHT,CA-ON,PRUN.SER,Rosaceae,Prunus,serotina,bbranches3,0.8603,FALSE
DBHHT,CA-ON,PRUN.SER,Rosaceae,Prunus,serotina,bfoliage1,0.1976,FALSE
DBHHT,CA-ON,PRUN.SER,Rosaceae,Prunus,serotina,bfoliage2,1.4421,FALSE
DBHHT,CA-ON,PRUN.SER,Rosaceae,Prunus,serotina,bfoliage3,-0.5264,FALSE
DBHHT,"CA-AB, CA-MB, CA-NL, CA-NT, CA-ON, CA-QC, CA-SK, CA-YT",PICE.MAR,Pinaceae,Picea,mariana,bwood1,0.0309,FALSE
DBHHT,"CA-AB, CA-MB, CA-NL, CA-NT, CA-ON, CA-QC, CA-SK, CA-YT",PICE.MAR,Pinaceae,Picea,mariana,bwood2,1.7527,FALSE
DBHHT,"CA-AB, CA-MB, CA-NL, CA-NT, CA-ON, CA-QC, CA-SK, CA-YT",PICE.MAR,Pinaceae,Picea,mariana,bwood3,1.0014,FALSE
DBHHT,"CA-AB, CA-MB, CA-NL, CA-NT, CA-ON, CA-QC, CA-SK, CA-YT",PICE.MAR,Pinaceae,Picea,mariana,bbark1,0.0115,FALSE
DBHHT,"CA-AB, CA-MB, CA-NL, CA-NT, CA-ON, CA-QC, CA-SK, CA-YT",PICE.MAR,Pinaceae,Picea,mariana,bbark2,1.7405,FALSE
DBHHT,"CA-AB, CA-MB, CA-NL, CA-NT, CA-ON, CA-QC, CA-SK, CA-YT",PICE.MAR,Pinaceae,Picea,mariana,bbark3,0.6589,FALSE
DBHHT,"CA-AB, CA-MB, CA-NL, CA-NT, CA-ON, CA-QC, CA-SK, CA-YT",PICE.MAR,Pinaceae,Picea,mariana,bbranches1,0.038,FALSE
DBHHT,"CA-AB, CA-MB, CA-NL, CA-NT, CA-ON, CA-QC, CA-SK, CA-YT",PICE.MAR,Pinaceae,Picea,mariana,bbranches2,3.2558,FALSE
DBHHT,"CA-AB, CA-MB, CA-NL, CA-NT, CA-ON, CA-QC, CA-SK, CA-YT",PICE.MAR,Pinaceae,Picea,mariana,bbranches3,-1.4218,FALSE
DBHHT,"CA-AB, CA-MB, CA-NL, CA-NT, CA-ON, CA-QC, CA-SK, CA-YT",PICE.MAR,Pinaceae,Picea,mariana,bfoliage1,0.2048,FALSE
DBHHT,"CA-AB, CA-MB, CA-NL, CA-NT, CA-ON, CA-QC, CA-SK, CA-YT",PICE.MAR,Pinaceae,Picea,mariana,bfoliage2,2.574,FALSE
DBHHT,"CA-AB, CA-MB, CA-NL, CA-NT, CA-ON, CA-QC, CA-SK, CA-YT",PICE.MAR,Pinaceae,Picea,mariana,bfoliage3,-1.3704,FALSE
DBHHT,"CA-ON, CA-QC",TSUG.CAN,Pinaceae,Tsuga,canadensis,bwood1,0.0257,FALSE
DBHHT,"CA-ON, CA-QC",TSUG.CAN,Pinaceae,Tsuga,canadensis,bwood2,1.9277,FALSE
DBHHT,"CA-ON, CA-QC",TSUG.CAN,Pinaceae,Tsuga,canadensis,bwood3,0.8576,FALSE
DBHHT,"CA-ON, CA-QC",TSUG.CAN,Pinaceae,Tsuga,canadensis,bbark1,0.0118,FALSE
DBHHT,"CA-ON, CA-QC",TSUG.CAN,Pinaceae,Tsuga,canadensis,bbark2,1.9893,FALSE
DBHHT,"CA-ON, CA-QC",TSUG.CAN,Pinaceae,Tsuga,canadensis,bbark3,0.47,FALSE
DBHHT,"CA-ON, CA-QC",TSUG.CAN,Pinaceae,Tsuga,canadensis,bbranches1,0.0215,FALSE
DBHHT,"CA-ON, CA-QC",TSUG.CAN,Pinaceae,Tsuga,canadensis,bbranches2,2.6553,FALSE
DBHHT,"CA-ON, CA-QC",TSUG.CAN,Pinaceae,Tsuga,canadensis,bbranches3,-0.4682,FALSE
DBHHT,"CA-ON, CA-QC",TSUG.CAN,Pinaceae,Tsuga,canadensis,bfoliage1,0.1471,FALSE
DBHHT,"CA-ON, CA-QC",TSUG.CAN,Pinaceae,Tsuga,canadensis,bfoliage2,2.0108,FALSE
DBHHT,"CA-ON, CA-QC",TSUG.CAN,Pinaceae,Tsuga,canadensis,bfoliage3,-0.608,FALSE
DBHHT,CA-ON,JUNI.VIR,Cupressaceae,Juniperus,virginiana,bwood1,0.052,FALSE
DBHHT,CA-ON,JUNI.VIR,Cupressaceae,Juniperus,virginiana,bwood2,1.7731,FALSE
DBHHT,CA-ON,JUNI.VIR,Cupressaceae,Juniperus,virginiana,bwood3,0.7054,FALSE
DBHHT,CA-ON,JUNI.VIR,Cupressaceae,Juniperus,virginiana,bbark1,0.0283,FALSE
DBHHT,CA-ON,JUNI.VIR,Cupressaceae,Juniperus,virginiana,bbark2,1.7079,FALSE
DBHHT,CA-ON,JUNI.VIR,Cupressaceae,Juniperus,virginiana,bbark3,0,FALSE
DBHHT,CA-ON,JUNI.VIR,Cupressaceae,Juniperus,virginiana,bbranches1,0.0219,FALSE
DBHHT,CA-ON,JUNI.VIR,Cupressaceae,Juniperus,virginiana,bbranches2,2.3585,FALSE
DBHHT,CA-ON,JUNI.VIR,Cupressaceae,Juniperus,virginiana,bbranches3,0,FALSE
DBHHT,CA-ON,JUNI.VIR,Cupressaceae,Juniperus,virginiana,bfoliage1,0.2575,FALSE
DBHHT,CA-ON,JUNI.VIR,Cupressaceae,Juniperus,virginiana,bfoliage2,2.5136,FALSE
DBHHT,CA-ON,JUNI.VIR,Cupressaceae,Juniperus,virginiana,bfoliage3,-1.5565,FALSE
DBHHT,"CA-ON, CA-QC",THUJ.OCC,Cupressaceae,Thuja,occidentalis,bwood1,0.0295,FALSE
DBHHT,"CA-ON, CA-QC",THUJ.OCC,Cupressaceae,Thuja,occidentalis,bwood2,1.7026,FALSE
DBHHT,"CA-ON, CA-QC",THUJ.OCC,Cupressaceae,Thuja,occidentalis,bwood3,0.9428,FALSE
DBHHT,"CA-ON, CA-QC",THUJ.OCC,Cupressaceae,Thuja,occidentalis,bbark1,0.0076,FALSE
DBHHT,"CA-ON, CA-QC",THUJ.OCC,Cupressaceae,Thuja,occidentalis,bbark2,1.7861,FALSE
DBHHT,"CA-ON, CA-QC",THUJ.OCC,Cupressaceae,Thuja,occidentalis,bbark3,0.6132,FALSE
DBHHT,"CA-ON, CA-QC",THUJ.OCC,Cupressaceae,Thuja,occidentalis,bbranches1,0.0501,FALSE
DBHHT,"CA-ON, CA-QC",THUJ.OCC,Cupressaceae,Thuja,occidentalis,bbranches2,2.5165,FALSE
DBHHT,"CA-ON, CA-QC",THUJ.OCC,Cupressaceae,Thuja,occidentalis,bbranches3,-0.8774,FALSE
DBHHT,"CA-ON, CA-QC",THUJ.OCC,Cupressaceae,Thuja,occidentalis,bfoliage1,0.0813,FALSE
DBHHT,"CA-ON, CA-QC",THUJ.OCC,Cupressaceae,Thuja,occidentalis,bfoliage2,2.218,FALSE
DBHHT,"CA-ON, CA-QC",THUJ.OCC,Cupressaceae,Thuja,occidentalis,bfoliage3,-0.7907,FALSE
DBHHT,"CA-ON, CA-QC",PINU.STR,Pinaceae,Pinus,strobus,bwood1,0.017,FALSE
DBHHT,"CA-ON, CA-QC",PINU.STR,Pinaceae,Pinus,strobus,bwood2,1.7779,FALSE
DBHHT,"CA-ON, CA-QC",PINU.STR,Pinaceae,Pinus,strobus,bwood3,1.137,FALSE
DBHHT,"CA-ON, CA-QC",PINU.STR,Pinaceae,Pinus,strobus,bbark1,0.0069,FALSE
DBHHT,"CA-ON, CA-QC",PINU.STR,Pinaceae,Pinus,strobus,bbark2,1.6589,FALSE
DBHHT,"CA-ON, CA-QC",PINU.STR,Pinaceae,Pinus,strobus,bbark3,0.9582,FALSE
DBHHT,"CA-ON, CA-QC",PINU.STR,Pinaceae,Pinus,strobus,bbranches1,0.0184,FALSE
DBHHT,"CA-ON, CA-QC",PINU.STR,Pinaceae,Pinus,strobus,bbranches2,3.1968,FALSE
DBHHT,"CA-ON, CA-QC",PINU.STR,Pinaceae,Pinus,strobus,bbranches3,-1.0876,FALSE
DBHHT,"CA-ON, CA-QC",PINU.STR,Pinaceae,Pinus,strobus,bfoliage1,0.0584,FALSE
DBHHT,"CA-ON, CA-QC",PINU.STR,Pinaceae,Pinus,strobus,bfoliage2,2.2389,FALSE
DBHHT,"CA-ON, CA-QC",PINU.STR,Pinaceae,Pinus,strobus,bfoliage3,-0.5968,FALSE
DBHHT,CA-NS,BETU.POP,Betulaceae,Betula,populifolia,bwood1,0.0295,FALSE
DBHHT,CA-NS,BETU.POP,Betulaceae,Betula,populifolia,bwood2,1.9064,FALSE
DBHHT,CA-NS,BETU.POP,Betulaceae,Betula,populifolia,bwood3,0.9139,FALSE
DBHHT,CA-NS,BETU.POP,Betulaceae,Betula,populifolia,bbark1,0.0148,FALSE
DBHHT,CA-NS,BETU.POP,Betulaceae,Betula,populifolia,bbark2,1.8433,FALSE
DBHHT,CA-NS,BETU.POP,Betulaceae,Betula,populifolia,bbark3,0.5021,FALSE
DBHHT,CA-NS,BETU.POP,Betulaceae,Betula,populifolia,bbranches1,0.015,FALSE
DBHHT,CA-NS,BETU.POP,Betulaceae,Betula,populifolia,bbranches2,3.0347,FALSE
DBHHT,CA-NS,BETU.POP,Betulaceae,Betula,populifolia,bbranches3,-0.7629,FALSE
DBHHT,CA-NS,BETU.POP,Betulaceae,Betula,populifolia,bfoliage1,0.0455,FALSE
DBHHT,CA-NS,BETU.POP,Betulaceae,Betula,populifolia,bfoliage2,2.6447,FALSE
DBHHT,CA-NS,BETU.POP,Betulaceae,Betula,populifolia,bfoliage3,-1.4955,FALSE
DBHHT,"CA-ON, CA-QC",CARY.SPP,NA,Carya,NA,bwood1,0.0139,TRUE
DBHHT,"CA-ON, CA-QC",CARY.SPP,NA,Carya,NA,bwood2,1.5913,TRUE
DBHHT,"CA-ON, CA-QC",CARY.SPP,NA,Carya,NA,bwood3,1.508,TRUE
DBHHT,"CA-ON, CA-QC",CARY.SPP,NA,Carya,NA,bbark1,0.0081,TRUE
DBHHT,"CA-ON, CA-QC",CARY.SPP,NA,Carya,NA,bbark2,1.4943,TRUE
DBHHT,"CA-ON, CA-QC",CARY.SPP,NA,Carya,NA,bbark3,1.1324,TRUE
DBHHT,"CA-ON, CA-QC",CARY.SPP,NA,Carya,NA,bbranches1,0.005,TRUE
DBHHT,"CA-ON, CA-QC",CARY.SPP,NA,Carya,NA,bbranches2,3.0463,TRUE
DBHHT,"CA-ON, CA-QC",CARY.SPP,NA,Carya,NA,bbranches3,0,TRUE
DBHHT,"CA-ON, CA-QC",CARY.SPP,NA,Carya,NA,bfoliage1,0.0121,TRUE
DBHHT,"CA-ON, CA-QC",CARY.SPP,NA,Carya,NA,bfoliage2,2.0865,TRUE
DBHHT,"CA-ON, CA-QC",CARY.SPP,NA,Carya,NA,bfoliage3,0,TRUE
DBHHT,CA-ON,OSTR.VIR,Betulaceae,Ostrya,virginiana,bwood1,0.0083,FALSE
DBHHT,CA-ON,OSTR.VIR,Betulaceae,Ostrya,virginiana,bwood2,1.6534,FALSE
DBHHT,CA-ON,OSTR.VIR,Betulaceae,Ostrya,virginiana,bwood3,1.7479,FALSE
DBHHT,CA-ON,OSTR.VIR,Betulaceae,Ostrya,virginiana,bbark1,0.0012,FALSE
DBHHT,CA-ON,OSTR.VIR,Betulaceae,Ostrya,virginiana,bbark2,1.1486,FALSE
DBHHT,CA-ON,OSTR.VIR,Betulaceae,Ostrya,virginiana,bbark3,2.2903,FALSE
DBHHT,CA-ON,OSTR.VIR,Betulaceae,Ostrya,virginiana,bbranches1,9.00E-04,FALSE
DBHHT,CA-ON,OSTR.VIR,Betulaceae,Ostrya,virginiana,bbranches2,1.9152,FALSE
DBHHT,CA-ON,OSTR.VIR,Betulaceae,Ostrya,virginiana,bbranches3,1.7769,FALSE
DBHHT,CA-ON,OSTR.VIR,Betulaceae,Ostrya,virginiana,bfoliage1,0.0247,FALSE
DBHHT,CA-ON,OSTR.VIR,Betulaceae,Ostrya,virginiana,bfoliage2,2.0056,FALSE
DBHHT,CA-ON,OSTR.VIR,Betulaceae,Ostrya,virginiana,bfoliage3,0,FALSE
DBHHT,"CA-AB, CA-MB, CA-NL, CA-NT, CA-ON, CA-QC, CA-SK",PINU.BAN,Pinaceae,Pinus,banksiana,bwood1,0.0199,FALSE
DBHHT,"CA-AB, CA-MB, CA-NL, CA-NT, CA-ON, CA-QC, CA-SK",PINU.BAN,Pinaceae,Pinus,banksiana,bwood2,1.6883,FALSE
DBHHT,"CA-AB, CA-MB, CA-NL, CA-NT, CA-ON, CA-QC, CA-SK",PINU.BAN,Pinaceae,Pinus,banksiana,bwood3,1.2456,FALSE
DBHHT,"CA-AB, CA-MB, CA-NL, CA-NT, CA-ON, CA-QC, CA-SK",PINU.BAN,Pinaceae,Pinus,banksiana,bbark1,0.0141,FALSE
DBHHT,"CA-AB, CA-MB, CA-NL, CA-NT, CA-ON, CA-QC, CA-SK",PINU.BAN,Pinaceae,Pinus,banksiana,bbark2,1.5994,FALSE
DBHHT,"CA-AB, CA-MB, CA-NL, CA-NT, CA-ON, CA-QC, CA-SK",PINU.BAN,Pinaceae,Pinus,banksiana,bbark3,0.5957,FALSE
DBHHT,"CA-AB, CA-MB, CA-NL, CA-NT, CA-ON, CA-QC, CA-SK",PINU.BAN,Pinaceae,Pinus,banksiana,bbranches1,0.0185,FALSE
DBHHT,"CA-AB, CA-MB, CA-NL, CA-NT, CA-ON, CA-QC, CA-SK",PINU.BAN,Pinaceae,Pinus,banksiana,bbranches2,3.0584,FALSE
DBHHT,"CA-AB, CA-MB, CA-NL, CA-NT, CA-ON, CA-QC, CA-SK",PINU.BAN,Pinaceae,Pinus,banksiana,bbranches3,-0.9816,FALSE
DBHHT,"CA-AB, CA-MB, CA-NL, CA-NT, CA-ON, CA-QC, CA-SK",PINU.BAN,Pinaceae,Pinus,banksiana,bfoliage1,0.0325,FALSE
DBHHT,"CA-AB, CA-MB, CA-NL, CA-NT, CA-ON, CA-QC, CA-SK",PINU.BAN,Pinaceae,Pinus,banksiana,bfoliage2,1.7879,FALSE
DBHHT,"CA-AB, CA-MB, CA-NL, CA-NT, CA-ON, CA-QC, CA-SK",PINU.BAN,Pinaceae,Pinus,banksiana,bfoliage3,0,FALSE
DBHHT,CA-ON,POPU.GRA,Salicaceae,Populus,grandidentata,bwood1,0.0128,FALSE
DBHHT,CA-ON,POPU.GRA,Salicaceae,Populus,grandidentata,bwood2,2.0633,FALSE
DBHHT,CA-ON,POPU.GRA,Salicaceae,Populus,grandidentata,bwood3,0.9516,FALSE
DBHHT,CA-ON,POPU.GRA,Salicaceae,Populus,grandidentata,bbark1,0.024,FALSE
DBHHT,CA-ON,POPU.GRA,Salicaceae,Populus,grandidentata,bbark2,2.3055,FALSE
DBHHT,CA-ON,POPU.GRA,Salicaceae,Populus,grandidentata,bbark3,0,FALSE
DBHHT,CA-ON,POPU.GRA,Salicaceae,Populus,grandidentata,bbranches1,0.0131,FALSE
DBHHT,CA-ON,POPU.GRA,Salicaceae,Populus,grandidentata,bbranches2,3.1274,FALSE
DBHHT,CA-ON,POPU.GRA,Salicaceae,Populus,grandidentata,bbranches3,-0.8379,FALSE
DBHHT,CA-ON,POPU.GRA,Salicaceae,Populus,grandidentata,bfoliage1,0.0382,FALSE
DBHHT,CA-ON,POPU.GRA,Salicaceae,Populus,grandidentata,bfoliage2,2.1673,FALSE
DBHHT,CA-ON,POPU.GRA,Salicaceae,Populus,grandidentata,bfoliage3,-0.6842,FALSE
DBHHT,"CA-AB, CA-YT",PINU.CON,Pinaceae,Pinus,contorta,bwood1,0.0202,FALSE
DBHHT,"CA-AB, CA-YT",PINU.CON,Pinaceae,Pinus,contorta,bwood2,1.7179,FALSE
DBHHT,"CA-AB, CA-YT",PINU.CON,Pinaceae,Pinus,contorta,bwood3,1.2078,FALSE
DBHHT,"CA-AB, CA-YT",PINU.CON,Pinaceae,Pinus,contorta,bbark1,0.0099,FALSE
DBHHT,"CA-AB, CA-YT",PINU.CON,Pinaceae,Pinus,contorta,bbark2,1.6049,FALSE
DBHHT,"CA-AB, CA-YT",PINU.CON,Pinaceae,Pinus,contorta,bbark3,0.7456,FALSE
DBHHT,"CA-AB, CA-YT",PINU.CON,Pinaceae,Pinus,contorta,bbranches1,0.044,FALSE
DBHHT,"CA-AB, CA-YT",PINU.CON,Pinaceae,Pinus,contorta,bbranches2,3.719,FALSE
DBHHT,"CA-AB, CA-YT",PINU.CON,Pinaceae,Pinus,contorta,bbranches3,-2.0399,FALSE
DBHHT,"CA-AB, CA-YT",PINU.CON,Pinaceae,Pinus,contorta,bfoliage1,0.0785,FALSE
DBHHT,"CA-AB, CA-YT",PINU.CON,Pinaceae,Pinus,contorta,bfoliage2,2.5377,FALSE
DBHHT,"CA-AB, CA-YT",PINU.CON,Pinaceae,Pinus,contorta,bfoliage3,-1.213,FALSE
DBHHT,CA-ON,FRAX.PEN,Oleaceae,Fraxinus,pennsylvanica,bwood1,0.0224,FALSE
DBHHT,CA-ON,FRAX.PEN,Oleaceae,Fraxinus,pennsylvanica,bwood2,1.7845,FALSE
DBHHT,CA-ON,FRAX.PEN,Oleaceae,Fraxinus,pennsylvanica,bwood3,1.066,FALSE
DBHHT,CA-ON,FRAX.PEN,Oleaceae,Fraxinus,pennsylvanica,bbark1,0.0219,FALSE
DBHHT,CA-ON,FRAX.PEN,Oleaceae,Fraxinus,pennsylvanica,bbark2,1.419,FALSE
DBHHT,CA-ON,FRAX.PEN,Oleaceae,Fraxinus,pennsylvanica,bbark3,0.8963,FALSE
DBHHT,CA-ON,FRAX.PEN,Oleaceae,Fraxinus,pennsylvanica,bbranches1,0.0176,FALSE
DBHHT,CA-ON,FRAX.PEN,Oleaceae,Fraxinus,pennsylvanica,bbranches2,2.3313,FALSE
DBHHT,CA-ON,FRAX.PEN,Oleaceae,Fraxinus,pennsylvanica,bbranches3,0,FALSE
DBHHT,CA-ON,FRAX.PEN,Oleaceae,Fraxinus,pennsylvanica,bfoliage1,0.0761,FALSE
DBHHT,CA-ON,FRAX.PEN,Oleaceae,Fraxinus,pennsylvanica,bfoliage2,1.3077,FALSE
DBHHT,CA-ON,FRAX.PEN,Oleaceae,Fraxinus,pennsylvanica,bfoliage3,0,FALSE
DBHHT,"CA-NS, CA-ON, CA-QC",ACER.RUB,Sapindaceae,Acer,rubrum,bwood1,0.0315,FALSE
DBHHT,"CA-NS, CA-ON, CA-QC",ACER.RUB,Sapindaceae,Acer,rubrum,bwood2,2.0342,FALSE
DBHHT,"CA-NS, CA-ON, CA-QC",ACER.RUB,Sapindaceae,Acer,rubrum,bwood3,0.7485,FALSE
DBHHT,"CA-NS, CA-ON, CA-QC",ACER.RUB,Sapindaceae,Acer,rubrum,bbark1,0.0283,FALSE
DBHHT,"CA-NS, CA-ON, CA-QC",ACER.RUB,Sapindaceae,Acer,rubrum,bbark2,2.0907,FALSE
DBHHT,"CA-NS, CA-ON, CA-QC",ACER.RUB,Sapindaceae,Acer,rubrum,bbark3,0,FALSE
DBHHT,"CA-NS, CA-ON, CA-QC",ACER.RUB,Sapindaceae,Acer,rubrum,bbranches1,0.0225,FALSE
DBHHT,"CA-NS, CA-ON, CA-QC",ACER.RUB,Sapindaceae,Acer,rubrum,bbranches2,2.4106,FALSE
DBHHT,"CA-NS, CA-ON, CA-QC",ACER.RUB,Sapindaceae,Acer,rubrum,bbranches3,0,FALSE
DBHHT,"CA-NS, CA-ON, CA-QC",ACER.RUB,Sapindaceae,Acer,rubrum,bfoliage1,0.0571,FALSE
DBHHT,"CA-NS, CA-ON, CA-QC",ACER.RUB,Sapindaceae,Acer,rubrum,bfoliage2,1.4898,FALSE
DBHHT,"CA-NS, CA-ON, CA-QC",ACER.RUB,Sapindaceae,Acer,rubrum,bfoliage3,0,FALSE
DBHHT,CA-ON,QUER.RUB,Fagaceae,Quercus,rubra,bwood1,0.0285,FALSE
DBHHT,CA-ON,QUER.RUB,Fagaceae,Quercus,rubra,bwood2,1.8501,FALSE
DBHHT,CA-ON,QUER.RUB,Fagaceae,Quercus,rubra,bwood3,1.0204,FALSE
DBHHT,CA-ON,QUER.RUB,Fagaceae,Quercus,rubra,bbark1,0.0326,FALSE
DBHHT,CA-ON,QUER.RUB,Fagaceae,Quercus,rubra,bbark2,1.81,FALSE
DBHHT,CA-ON,QUER.RUB,Fagaceae,Quercus,rubra,bbark3,0.4153,FALSE
DBHHT,CA-ON,QUER.RUB,Fagaceae,Quercus,rubra,bbranches1,0.0013,FALSE
DBHHT,CA-ON,QUER.RUB,Fagaceae,Quercus,rubra,bbranches2,3.0637,FALSE
DBHHT,CA-ON,QUER.RUB,Fagaceae,Quercus,rubra,bbranches3,0.3153,FALSE
DBHHT,CA-ON,QUER.RUB,Fagaceae,Quercus,rubra,bfoliage1,0.0582,FALSE
DBHHT,CA-ON,QUER.RUB,Fagaceae,Quercus,rubra,bfoliage2,1.5438,FALSE
DBHHT,CA-ON,QUER.RUB,Fagaceae,Quercus,rubra,bfoliage3,0,FALSE
DBHHT,"CA-NS, CA-ON, CA-QC",PINU.RES,Pinaceae,Pinus,resinosa,bwood1,0.0106,FALSE
DBHHT,"CA-NS, CA-ON, CA-QC",PINU.RES,Pinaceae,Pinus,resinosa,bwood2,1.7725,FALSE
DBHHT,"CA-NS, CA-ON, CA-QC",PINU.RES,Pinaceae,Pinus,resinosa,bwood3,1.3285,FALSE
DBHHT,"CA-NS, CA-ON, CA-QC",PINU.RES,Pinaceae,Pinus,resinosa,bbark1,0.0277,FALSE
DBHHT,"CA-NS, CA-ON, CA-QC",PINU.RES,Pinaceae,Pinus,resinosa,bbark2,1.5192,FALSE
DBHHT,"CA-NS, CA-ON, CA-QC",PINU.RES,Pinaceae,Pinus,resinosa,bbark3,0.4645,FALSE
DBHHT,"CA-NS, CA-ON, CA-QC",PINU.RES,Pinaceae,Pinus,resinosa,bbranches1,0.0125,FALSE
DBHHT,"CA-NS, CA-ON, CA-QC",PINU.RES,Pinaceae,Pinus,resinosa,bbranches2,3.3865,FALSE
DBHHT,"CA-NS, CA-ON, CA-QC",PINU.RES,Pinaceae,Pinus,resinosa,bbranches3,-1.1939,FALSE
DBHHT,"CA-NS, CA-ON, CA-QC",PINU.RES,Pinaceae,Pinus,resinosa,bfoliage1,0.0731,FALSE
DBHHT,"CA-NS, CA-ON, CA-QC",PINU.RES,Pinaceae,Pinus,resinosa,bfoliage2,2.3439,FALSE
DBHHT,"CA-NS, CA-ON, CA-QC",PINU.RES,Pinaceae,Pinus,resinosa,bfoliage3,-0.7378,FALSE
DBHHT,CA-QC,PICE.RUB,Pinaceae,Picea,rubens,bwood1,0.0143,FALSE
DBHHT,CA-QC,PICE.RUB,Pinaceae,Picea,rubens,bwood2,1.6441,FALSE
DBHHT,CA-QC,PICE.RUB,Pinaceae,Picea,rubens,bwood3,1.4065,FALSE
DBHHT,CA-QC,PICE.RUB,Pinaceae,Picea,rubens,bbark1,0.0274,FALSE
DBHHT,CA-QC,PICE.RUB,Pinaceae,Picea,rubens,bbark2,2.0188,FALSE
DBHHT,CA-QC,PICE.RUB,Pinaceae,Picea,rubens,bbark3,0,FALSE
DBHHT,CA-QC,PICE.RUB,Pinaceae,Picea,rubens,bbranches1,5.00E-04,FALSE
DBHHT,CA-QC,PICE.RUB,Pinaceae,Picea,rubens,bbranches2,3.3136,FALSE
