model,region,code,family,genus,species,parameter,estimate,na_genus
DBHHT,CA-QC,PICE.RUB,Pinaceae,Picea,rubens,bbranches3,0,FALSE
DBHHT,CA-QC,PICE.RUB,Pinaceae,Picea,rubens,bfoliage1,0.0106,FALSE
DBHHT,CA-QC,PICE.RUB,Pinaceae,Picea,rubens,bfoliage2,2.2709,FALSE
DBHHT,CA-QC,PICE.RUB,Pinaceae,Picea,rubens,bfoliage3,0,FALSE
DBHHT,CA-ON,ACER.SAC,Sapindaceae,Acer,saccharinum,bwood1,0.0274,FALSE
DBHHT,CA-ON,ACER.SAC,Sapindaceae,Acer,saccharinum,bwood2,1.7126,FALSE
DBHHT,CA-ON,ACER.SAC,Sapindaceae,Acer,saccharinum,bwood3,1.1086,FALSE
DBHHT,CA-ON,ACER.SAC,Sapindaceae,Acer,saccharinum,bbark1,0.0123,FALSE
DBHHT,CA-ON,ACER.SAC,Sapindaceae,Acer,saccharinum,bbark2,1.825,FALSE
DBHHT,CA-ON,ACER.SAC,Sapindaceae,Acer,saccharinum,bbark3,0.501,FALSE
DBHHT,CA-ON,ACER.SAC,Sapindaceae,Acer,saccharinum,bbranches1,0.0543,FALSE
DBHHT,CA-ON,ACER.SAC,Sapindaceae,Acer,saccharinum,bbranches2,3.7343,FALSE
DBHHT,CA-ON,ACER.SAC,Sapindaceae,Acer,saccharinum,bbranches3,-1.6497,FALSE
DBHHT,CA-ON,ACER.SAC,Sapindaceae,Acer,saccharinum,bfoliage1,6.6808,FALSE
DBHHT,CA-ON,ACER.SAC,Sapindaceae,Acer,saccharinum,bfoliage2,2.1092,FALSE
DBHHT,CA-ON,ACER.SAC,Sapindaceae,Acer,saccharinum,bfoliage3,-2.1697,FALSE
DBHHT,"CA-ON, CA-QC",ACER.SAH,Sapindaceae,Acer,saccharum,bwood1,0.0301,FALSE
DBHHT,"CA-ON, CA-QC",ACER.SAH,Sapindaceae,Acer,saccharum,bwood2,2.0313,FALSE
DBHHT,"CA-ON, CA-QC",ACER.SAH,Sapindaceae,Acer,saccharum,bwood3,0.8171,FALSE
DBHHT,"CA-ON, CA-QC",ACER.SAH,Sapindaceae,Acer,saccharum,bbark1,0.0103,FALSE
DBHHT,"CA-ON, CA-QC",ACER.SAH,Sapindaceae,Acer,saccharum,bbark2,1.7111,FALSE
DBHHT,"CA-ON, CA-QC",ACER.SAH,Sapindaceae,Acer,saccharum,bbark3,0.8509,FALSE
DBHHT,"CA-ON, CA-QC",ACER.SAH,Sapindaceae,Acer,saccharum,bbranches1,0.0661,FALSE
DBHHT,"CA-ON, CA-QC",ACER.SAH,Sapindaceae,Acer,saccharum,bbranches2,2.594,FALSE
DBHHT,"CA-ON, CA-QC",ACER.SAH,Sapindaceae,Acer,saccharum,bbranches3,-0.4933,FALSE
DBHHT,"CA-ON, CA-QC",ACER.SAH,Sapindaceae,Acer,saccharum,bfoliage1,2.5019,FALSE
DBHHT,"CA-ON, CA-QC",ACER.SAH,Sapindaceae,Acer,saccharum,bfoliage2,2.4527,FALSE
DBHHT,"CA-ON, CA-QC",ACER.SAH,Sapindaceae,Acer,saccharum,bfoliage3,-2.3008,FALSE
DBHHT,"CA-AB, CA-MB, CA-NL, CA-NS, CA-NT, CA-ON, CA-QC, CA-SK",LARI.LAR,Pinaceae,Larix,laricina,bwood1,0.0276,FALSE
DBHHT,"CA-AB, CA-MB, CA-NL, CA-NS, CA-NT, CA-ON, CA-QC, CA-SK",LARI.LAR,Pinaceae,Larix,laricina,bwood2,1.6724,FALSE
DBHHT,"CA-AB, CA-MB, CA-NL, CA-NS, CA-NT, CA-ON, CA-QC, CA-SK",LARI.LAR,Pinaceae,Larix,laricina,bwood3,1.1443,FALSE
DBHHT,"CA-AB, CA-MB, CA-NL, CA-NS, CA-NT, CA-ON, CA-QC, CA-SK",LARI.LAR,Pinaceae,Larix,laricina,bbark1,0.012,FALSE
DBHHT,"CA-AB, CA-MB, CA-NL, CA-NS, CA-NT, CA-ON, CA-QC, CA-SK",LARI.LAR,Pinaceae,Larix,laricina,bbark2,1.7059,FALSE
DBHHT,"CA-AB, CA-MB, CA-NL, CA-NS, CA-NT, CA-ON, CA-QC, CA-SK",LARI.LAR,Pinaceae,Larix,laricina,bbark3,0.5811,FALSE
DBHHT,"CA-AB, CA-MB, CA-NL, CA-NS, CA-NT, CA-ON, CA-QC, CA-SK",LARI.LAR,Pinaceae,Larix,laricina,bbranches1,0.0336,FALSE
DBHHT,"CA-AB, CA-MB, CA-NL, CA-NS, CA-NT, CA-ON, CA-QC, CA-SK",LARI.LAR,Pinaceae,Larix,laricina,bbranches2,3.1335,FALSE
DBHHT,"CA-AB, CA-MB, CA-NL, CA-NS, CA-NT, CA-ON, CA-QC, CA-SK",LARI.LAR,Pinaceae,Larix,laricina,bbranches3,-1.1559,FALSE
DBHHT,"CA-AB, CA-MB, CA-NL, CA-NS, CA-NT, CA-ON, CA-QC, CA-SK",LARI.LAR,Pinaceae,Larix,laricina,bfoliage1,0.1324,FALSE
DBHHT,"CA-AB, CA-MB, CA-NL, CA-NS, CA-NT, CA-ON, CA-QC, CA-SK",LARI.LAR,Pinaceae,Larix,laricina,bfoliage2,2.114,FALSE
DBHHT,"CA-AB, CA-MB, CA-NL, CA-NS, CA-NT, CA-ON, CA-QC, CA-SK",LARI.LAR,Pinaceae,Larix,laricina,bfoliage3,-0.8781,FALSE
DBHHT,"CA-AB, CA-MB, CA-NL, CA-NS, CA-NT, CA-ON, CA-QC, CA-SK, CA-YT",POPU.TRE,Salicaceae,Populus,tremuloids,bwood1,0.0142,FALSE
DBHHT,"CA-AB, CA-MB, CA-NL, CA-NS, CA-NT, CA-ON, CA-QC, CA-SK, CA-YT",POPU.TRE,Salicaceae,Populus,tremuloids,bwood2,1.9389,FALSE
DBHHT,"CA-AB, CA-MB, CA-NL, CA-NS, CA-NT, CA-ON, CA-QC, CA-SK, CA-YT",POPU.TRE,Salicaceae,Populus,tremuloids,bwood3,1.0572,FALSE
DBHHT,"CA-AB, CA-MB, CA-NL, CA-NS, CA-NT, CA-ON, CA-QC, CA-SK, CA-YT",POPU.TRE,Salicaceae,Populus,tremuloids,bbark1,0.0063,FALSE
DBHHT,"CA-AB, CA-MB, CA-NL, CA-NS, CA-NT, CA-ON, CA-QC, CA-SK, CA-YT",POPU.TRE,Salicaceae,Populus,tremuloids,bbark2,2.0819,FALSE
DBHHT,"CA-AB, CA-MB, CA-NL, CA-NS, CA-NT, CA-ON, CA-QC, CA-SK, CA-YT",POPU.TRE,Salicaceae,Populus,tremuloids,bbark3,0.6617,FALSE
DBHHT,"CA-AB, CA-MB, CA-NL, CA-NS, CA-NT, CA-ON, CA-QC, CA-SK, CA-YT",POPU.TRE,Salicaceae,Populus,tremuloids,bbranches1,0.0137,FALSE
DBHHT,"CA-AB, CA-MB, CA-NL, CA-NS, CA-NT, CA-ON, CA-QC, CA-SK, CA-YT",POPU.TRE,Salicaceae,Populus,tremuloids,bbranches2,2.927,FALSE
DBHHT,"CA-AB, CA-MB, CA-NL, CA-NS, CA-NT, CA-ON, CA-QC, CA-SK, CA-YT",POPU.TRE,Salicaceae,Populus,tremuloids,bbranches3,-0.6221,FALSE
DBHHT,"CA-AB, CA-MB, CA-NL, CA-NS, CA-NT, CA-ON, CA-QC, CA-SK, CA-YT",POPU.TRE,Salicaceae,Populus,tremuloids,bfoliage1,0.027,FALSE
DBHHT,"CA-AB, CA-MB, CA-NL, CA-NS, CA-NT, CA-ON, CA-QC, CA-SK, CA-YT",POPU.TRE,Salicaceae,Populus,tremuloids,bfoliage2,1.6183,FALSE
DBHHT,"CA-AB, CA-MB, CA-NL, CA-NS, CA-NT, CA-ON, CA-QC, CA-SK, CA-YT",POPU.TRE,Salicaceae,Populus,tremuloids,bfoliage3,0,FALSE
DBHHT,"CA-ON, CA-QC",FRAX.AME,Oleaceae,Fraxinus,americana,bwood1,0.0224,FALSE
DBHHT,"CA-ON, CA-QC",FRAX.AME,Oleaceae,Fraxinus,americana,bwood2,1.7438,FALSE
DBHHT,"CA-ON, CA-QC",FRAX.AME,Oleaceae,Fraxinus,americana,bwood3,1.1899,FALSE
DBHHT,"CA-ON, CA-QC",FRAX.AME,Oleaceae,Fraxinus,americana,bbark1,0.0126,FALSE
DBHHT,"CA-ON, CA-QC",FRAX.AME,Oleaceae,Fraxinus,americana,bbark2,1.6456,FALSE
DBHHT,"CA-ON, CA-QC",FRAX.AME,Oleaceae,Fraxinus,americana,bbark3,0.7893,FALSE
DBHHT,"CA-ON, CA-QC",FRAX.AME,Oleaceae,Fraxinus,americana,bbranches1,0.0354,FALSE
DBHHT,"CA-ON, CA-QC",FRAX.AME,Oleaceae,Fraxinus,americana,bbranches2,2.3046,FALSE
DBHHT,"CA-ON, CA-QC",FRAX.AME,Oleaceae,Fraxinus,americana,bbranches3,0,FALSE
DBHHT,"CA-ON, CA-QC",FRAX.AME,Oleaceae,Fraxinus,americana,bfoliage1,0.0195,FALSE
DBHHT,"CA-ON, CA-QC",FRAX.AME,Oleaceae,Fraxinus,americana,bfoliage2,1.0509,FALSE
DBHHT,"CA-ON, CA-QC",FRAX.AME,Oleaceae,Fraxinus,americana,bfoliage3,0.7836,FALSE
DBHHT,"CA-AB, CA-MB, CA-NL, CA-NS, CA-ON, CA-QC, CA-SK",BETU.PAP,Betulaceae,Betula,papifera,bwood1,0.0338,FALSE
DBHHT,"CA-AB, CA-MB, CA-NL, CA-NS, CA-ON, CA-QC, CA-SK",BETU.PAP,Betulaceae,Betula,papifera,bwood2,2.0702,FALSE
DBHHT,"CA-AB, CA-MB, CA-NL, CA-NS, CA-ON, CA-QC, CA-SK",BETU.PAP,Betulaceae,Betula,papifera,bwood3,0.6876,FALSE
DBHHT,"CA-AB, CA-MB, CA-NL, CA-NS, CA-ON, CA-QC, CA-SK",BETU.PAP,Betulaceae,Betula,papifera,bbark1,0.008,FALSE
DBHHT,"CA-AB, CA-MB, CA-NL, CA-NS, CA-ON, CA-QC, CA-SK",BETU.PAP,Betulaceae,Betula,papifera,bbark2,1.9754,FALSE
DBHHT,"CA-AB, CA-MB, CA-NL, CA-NS, CA-ON, CA-QC, CA-SK",BETU.PAP,Betulaceae,Betula,papifera,bbark3,0.6659,FALSE
DBHHT,"CA-AB, CA-MB, CA-NL, CA-NS, CA-ON, CA-QC, CA-SK",BETU.PAP,Betulaceae,Betula,papifera,bbranches1,0.0257,FALSE
DBHHT,"CA-AB, CA-MB, CA-NL, CA-NS, CA-ON, CA-QC, CA-SK",BETU.PAP,Betulaceae,Betula,papifera,bbranches2,3.1754,FALSE
DBHHT,"CA-AB, CA-MB, CA-NL, CA-NS, CA-ON, CA-QC, CA-SK",BETU.PAP,Betulaceae,Betula,papifera,bbranches3,-0.9417,FALSE
DBHHT,"CA-AB, CA-MB, CA-NL, CA-NS, CA-ON, CA-QC, CA-SK",BETU.PAP,Betulaceae,Betula,papifera,bfoliage1,0.1415,FALSE
DBHHT,"CA-AB, CA-MB, CA-NL, CA-NS, CA-ON, CA-QC, CA-SK",BETU.PAP,Betulaceae,Betula,papifera,bfoliage2,2.3074,FALSE
DBHHT,"CA-AB, CA-MB, CA-NL, CA-NS, CA-ON, CA-QC, CA-SK",BETU.PAP,Betulaceae,Betula,papifera,bfoliage3,-1.1189,FALSE
DBHHT,CA-ON,ULMU.AME,Ulmaceae,Ulmus,americana,bwood1,0.0207,FALSE
DBHHT,CA-ON,ULMU.AME,Ulmaceae,Ulmus,americana,bwood2,2.2276,FALSE
DBHHT,CA-ON,ULMU.AME,Ulmaceae,Ulmus,americana,bwood3,0.6488,FALSE
DBHHT,CA-ON,ULMU.AME,Ulmaceae,Ulmus,americana,bbark1,0.0078,FALSE
DBHHT,CA-ON,ULMU.AME,Ulmaceae,Ulmus,americana,bbark2,2.454,FALSE
DBHHT,CA-ON,ULMU.AME,Ulmaceae,Ulmus,americana,bbark3,0,FALSE
DBHHT,CA-ON,ULMU.AME,Ulmaceae,Ulmus,americana,bbranches1,0.0393,FALSE
DBHHT,CA-ON,ULMU.AME,Ulmaceae,Ulmus,americana,bbranches2,2.188,FALSE
DBHHT,CA-ON,ULMU.AME,Ulmaceae,Ulmus,americana,bbranches3,0,FALSE
DBHHT,CA-ON,ULMU.AME,Ulmaceae,Ulmus,americana,bfoliage1,0.0516,FALSE
DBHHT,CA-ON,ULMU.AME,Ulmaceae,Ulmus,americana,bfoliage2,1.4511,FALSE
DBHHT,CA-ON,ULMU.AME,Ulmaceae,Ulmus,americana,bfoliage3,0,FALSE
DBHHT,CA-ON,QUER.ALB,Fagaceae,Quercus,alba,bwood1,0.0442,FALSE
DBHHT,CA-ON,QUER.ALB,Fagaceae,Quercus,alba,bwood2,1.6818,FALSE
DBHHT,CA-ON,QUER.ALB,Fagaceae,Quercus,alba,bwood3,1.031,FALSE
DBHHT,CA-ON,QUER.ALB,Fagaceae,Quercus,alba,bbark1,0.0308,FALSE
DBHHT,CA-ON,QUER.ALB,Fagaceae,Quercus,alba,bbark2,1.7479,FALSE
DBHHT,CA-ON,QUER.ALB,Fagaceae,Quercus,alba,bbark3,0.3504,FALSE
DBHHT,CA-ON,QUER.ALB,Fagaceae,Quercus,alba,bbranches1,0.0022,FALSE
DBHHT,CA-ON,QUER.ALB,Fagaceae,Quercus,alba,bbranches2,2.0165,FALSE
DBHHT,CA-ON,QUER.ALB,Fagaceae,Quercus,alba,bbranches3,1.3953,FALSE
DBHHT,CA-ON,QUER.ALB,Fagaceae,Quercus,alba,bfoliage1,0.0053,FALSE
DBHHT,CA-ON,QUER.ALB,Fagaceae,Quercus,alba,bfoliage2,1.2822,FALSE
DBHHT,CA-ON,QUER.ALB,Fagaceae,Quercus,alba,bfoliage3,1.1323,FALSE
DBHHT,"CA-AB, CA-MB, CA-NL, CA-NS, CA-NT, CA-ON, CA-QC, CA-SK, CA-YT",PICE.GLA,Pinaceae,Picea,glauca,bwood1,0.0252,FALSE
DBHHT,"CA-AB, CA-MB, CA-NL, CA-NS, CA-NT, CA-ON, CA-QC, CA-SK, CA-YT",PICE.GLA,Pinaceae,Picea,glauca,bwood2,1.7819,FALSE
DBHHT,"CA-AB, CA-MB, CA-NL, CA-NS, CA-NT, CA-ON, CA-QC, CA-SK, CA-YT",PICE.GLA,Pinaceae,Picea,glauca,bwood3,1.0022,FALSE
DBHHT,"CA-AB, CA-MB, CA-NL, CA-NS, CA-NT, CA-ON, CA-QC, CA-SK, CA-YT",PICE.GLA,Pinaceae,Picea,glauca,bbark1,0.0096,FALSE
DBHHT,"CA-AB, CA-MB, CA-NL, CA-NS, CA-NT, CA-ON, CA-QC, CA-SK, CA-YT",PICE.GLA,Pinaceae,Picea,glauca,bbark2,1.6901,FALSE
DBHHT,"CA-AB, CA-MB, CA-NL, CA-NS, CA-NT, CA-ON, CA-QC, CA-SK, CA-YT",PICE.GLA,Pinaceae,Picea,glauca,bbark3,0.7393,FALSE
DBHHT,"CA-AB, CA-MB, CA-NL, CA-NS, CA-NT, CA-ON, CA-QC, CA-SK, CA-YT",PICE.GLA,Pinaceae,Picea,glauca,bbranches1,0.0322,FALSE
DBHHT,"CA-AB, CA-MB, CA-NL, CA-NS, CA-NT, CA-ON, CA-QC, CA-SK, CA-YT",PICE.GLA,Pinaceae,Picea,glauca,bbranches2,2.8961,FALSE
DBHHT,"CA-AB, CA-MB, CA-NL, CA-NS, CA-NT, CA-ON, CA-QC, CA-SK, CA-YT",PICE.GLA,Pinaceae,Picea,glauca,bbranches3,-0.9203,FALSE
DBHHT,"CA-AB, CA-MB, CA-NL, CA-NS, CA-NT, CA-ON, CA-QC, CA-SK, CA-YT",PICE.GLA,Pinaceae,Picea,glauca,bfoliage1,0.1832,FALSE
DBHHT,"CA-AB, CA-MB, CA-NL, CA-NS, CA-NT, CA-ON, CA-QC, CA-SK, CA-YT",PICE.GLA,Pinaceae,Picea,glauca,bfoliage2,2.4144,FALSE
DBHHT,"CA-AB, CA-MB, CA-NL, CA-NS, CA-NT, CA-ON, CA-QC, CA-SK, CA-YT",PICE.GLA,Pinaceae,Picea,glauca,bfoliage3,-1.0948,FALSE
DBHHT,"CA-NS, CA-ON, CA-QC",BETU.ALL,Betulaceae,Betula,alleghaniensis,bwood1,0.0259,FALSE
DBHHT,"CA-NS, CA-ON, CA-QC",BETU.ALL,Betulaceae,Betula,alleghaniensis,bwood2,1.9044,FALSE
DBHHT,"CA-NS, CA-ON, CA-QC",BETU.ALL,Betulaceae,Betula,alleghaniensis,bwood3,0.9715,FALSE
DBHHT,"CA-NS, CA-ON, CA-QC",BETU.ALL,Betulaceae,Betula,alleghaniensis,bbark1,0.0069,FALSE
DBHHT,"CA-NS, CA-ON, CA-QC",BETU.ALL,Betulaceae,Betula,alleghaniensis,bbark2,2.0834,FALSE
DBHHT,"CA-NS, CA-ON, CA-QC",BETU.ALL,Betulaceae,Betula,alleghaniensis,bbark3,0.5371,FALSE
DBHHT,"CA-NS, CA-ON, CA-QC",BETU.ALL,Betulaceae,Betula,alleghaniensis,bbranches1,0.0325,FALSE
DBHHT,"CA-NS, CA-ON, CA-QC",BETU.ALL,Betulaceae,Betula,alleghaniensis,bbranches2,2.3851,FALSE
DBHHT,"CA-NS, CA-ON, CA-QC",BETU.ALL,Betulaceae,Betula,alleghaniensis,bbranches3,0,FALSE
DBHHT,"CA-NS, CA-ON, CA-QC",BETU.ALL,Betulaceae,Betula,alleghaniensis,bfoliage1,0.1683,FALSE
DBHHT,"CA-NS, CA-ON, CA-QC",BETU.ALL,Betulaceae,Betula,alleghaniensis,bfoliage2,1.2764,FALSE
DBHHT,"CA-NS, CA-ON, CA-QC",BETU.ALL,Betulaceae,Betula,alleghaniensis,bfoliage3,0,FALSE
DBHHT,"CA-AB, CA-MB, CA-NL, CA-NS, CA-NT, CA-ON, CA-QC, CA-SK, CA-YT",UNKN.HWD,NA,NA,NA,bwood1,9.00E-04,TRUE
DBHHT,"CA-AB, CA-MB, CA-NL, CA-NS, CA-NT, CA-ON, CA-QC, CA-SK, CA-YT",UNKN.HWD,NA,NA,NA,bwood2,0.01,TRUE
DBHHT,"CA-AB, CA-MB, CA-NL, CA-NS, CA-NT, CA-ON, CA-QC, CA-SK, CA-YT",UNKN.HWD,NA,NA,NA,bwood3,0.0168,TRUE
DBHHT,"CA-AB, CA-MB, CA-NL, CA-NS, CA-NT, CA-ON, CA-QC, CA-SK, CA-YT",UNKN.HWD,NA,NA,NA,bbark1,5.00E-04,TRUE
DBHHT,"CA-AB, CA-MB, CA-NL, CA-NS, CA-NT, CA-ON, CA-QC, CA-SK, CA-YT",UNKN.HWD,NA,NA,NA,bbark2,0.0201,TRUE
DBHHT,"CA-AB, CA-MB, CA-NL, CA-NS, CA-NT, CA-ON, CA-QC, CA-SK, CA-YT",UNKN.HWD,NA,NA,NA,bbark3,0.0327,TRUE
DBHHT,"CA-AB, CA-MB, CA-NL, CA-NS, CA-NT, CA-ON, CA-QC, CA-SK, CA-YT",UNKN.HWD,NA,NA,NA,bbranches1,0.0024,TRUE
DBHHT,"CA-AB, CA-MB, CA-NL, CA-NS, CA-NT, CA-ON, CA-QC, CA-SK, CA-YT",UNKN.HWD,NA,NA,NA,bbranches2,0.0309,TRUE
DBHHT,"CA-AB, CA-MB, CA-NL, CA-NS, CA-NT, CA-ON, CA-QC, CA-SK, CA-YT",UNKN.HWD,NA,NA,NA,bbranches3,0.0461,TRUE
DBHHT,"CA-AB, CA-MB, CA-NL, CA-NS, CA-NT, CA-ON, CA-QC, CA-SK, CA-YT",UNKN.HWD,NA,NA,NA,bfoliage1,0.0038,TRUE
DBHHT,"CA-AB, CA-MB, CA-NL, CA-NS, CA-NT, CA-ON, CA-QC, CA-SK, CA-YT",UNKN.HWD,NA,NA,NA,bfoliage2,0.0266,TRUE
DBHHT,"CA-AB, CA-MB, CA-NL, CA-NS, CA-NT, CA-ON, CA-QC, CA-SK, CA-YT",UNKN.HWD,NA,NA,NA,bfoliage3,0.0412,TRUE
DBHHT,"CA-AB, CA-MB, CA-NL, CA-NS, CA-NT, CA-ON, CA-QC, CA-SK, CA-YT",UNKN.SWD,NA,NA,NA,bwood1,0.0284,TRUE
DBHHT,"CA-AB, CA-MB, CA-NL, CA-NS, CA-NT, CA-ON, CA-QC, CA-SK, CA-YT",UNKN.SWD,NA,NA,NA,bwood2,1.6894,TRUE
DBHHT,"CA-AB, CA-MB, CA-NL, CA-NS, CA-NT, CA-ON, CA-QC, CA-SK, CA-YT",UNKN.SWD,NA,NA,NA,bwood3,1.0857,TRUE
DBHHT,"CA-AB, CA-MB, CA-NL, CA-NS, CA-NT, CA-ON, CA-QC, CA-SK, CA-YT",UNKN.SWD,NA,NA,NA,bbark1,0.01,TRUE
DBHHT,"CA-AB, CA-MB, CA-NL, CA-NS, CA-NT, CA-ON, CA-QC, CA-SK, CA-YT",UNKN.SWD,NA,NA,NA,bbark2,1.8463,TRUE
DBHHT,"CA-AB, CA-MB, CA-NL, CA-NS, CA-NT, CA-ON, CA-QC, CA-SK, CA-YT",UNKN.SWD,NA,NA,NA,bbark3,0.5616,TRUE
DBHHT,"CA-AB, CA-MB, CA-NL, CA-NS, CA-NT, CA-ON, CA-QC, CA-SK, CA-YT",UNKN.SWD,NA,NA,NA,bbranches1,0.0301,TRUE
DBHHT,"CA-AB, CA-MB, CA-NL, CA-NS, CA-NT, CA-ON, CA-QC, CA-SK, CA-YT",UNKN.SWD,NA,NA,NA,bbranches2,3.0038,TRUE
DBHHT,"CA-AB, CA-MB, CA-NL, CA-NS, CA-NT, CA-ON, CA-QC, CA-SK, CA-YT",UNKN.SWD,NA,NA,NA,bbranches3,-1.052,TRUE
DBHHT,"CA-AB, CA-MB, CA-NL, CA-NS, CA-NT, CA-ON, CA-QC, CA-SK, CA-YT",UNKN.SWD,NA,NA,NA,bfoliage1,0.1554,TRUE
DBHHT,"CA-AB, CA-MB, CA-NL, CA-NS, CA-NT, CA-ON, CA-QC, CA-SK, CA-YT",UNKN.SWD,NA,NA,NA,bfoliage2,2.4021,TRUE
DBHHT,"CA-AB, CA-MB, CA-NL, CA-NS, CA-NT, CA-ON, CA-QC, CA-SK, CA-YT",UNKN.SWD,NA,NA,NA,bfoliage3,-1.1043,TRUE
DBHHT,"CA-AB, CA-MB, CA-NL, CA-NS, CA-NT, CA-ON, CA-QC, CA-SK, CA-YT",UNKN.SPP,NA,NA,NA,bwood1,0.0348,TRUE
DBHHT,"CA-AB, CA-MB, CA-NL, CA-NS, CA-NT, CA-ON, CA-QC, CA-SK, CA-YT",UNKN.SPP,NA,NA,NA,bwood2,1.9235,TRUE
DBHHT,"CA-AB, CA-MB, CA-NL, CA-NS, CA-NT, CA-ON, CA-QC, CA-SK, CA-YT",UNKN.SPP,NA,NA,NA,bwood3,0.7829,TRUE
DBHHT,"CA-AB, CA-MB, CA-NL, CA-NS, CA-NT, CA-ON, CA-QC, CA-SK, CA-YT",UNKN.SPP,NA,NA,NA,bbark1,0.0139,TRUE
DBHHT,"CA-AB, CA-MB, CA-NL, CA-NS, CA-NT, CA-ON, CA-QC, CA-SK, CA-YT",UNKN.SPP,NA,NA,NA,bbark2,1.5429,TRUE
DBHHT,"CA-AB, CA-MB, CA-NL, CA-NS, CA-NT, CA-ON, CA-QC, CA-SK, CA-YT",UNKN.SPP,NA,NA,NA,bbark3,0.8189,TRUE
DBHHT,"CA-AB, CA-MB, CA-NL, CA-NS, CA-NT, CA-ON, CA-QC, CA-SK, CA-YT",UNKN.SPP,NA,NA,NA,bbranches1,0.0346,TRUE
DBHHT,"CA-AB, CA-MB, CA-NL, CA-NS, CA-NT, CA-ON, CA-QC, CA-SK, CA-YT",UNKN.SPP,NA,NA,NA,bbranches2,2.6706,TRUE
DBHHT,"CA-AB, CA-MB, CA-NL, CA-NS, CA-NT, CA-ON, CA-QC, CA-SK, CA-YT",UNKN.SPP,NA,NA,NA,bbranches3,-0.6033,TRUE
DBHHT,"CA-AB, CA-MB, CA-NL, CA-NS, CA-NT, CA-ON, CA-QC, CA-SK, CA-YT",UNKN.SPP,NA,NA,NA,bfoliage1,0.1822,TRUE
DBHHT,"CA-AB, CA-MB, CA-NL, CA-NS, CA-NT, CA-ON, CA-QC, CA-SK, CA-YT",UNKN.SPP,NA,NA,NA,bfoliage2,2.2864,TRUE
DBHHT,"CA-AB, CA-MB, CA-NL, CA-NS, CA-NT, CA-ON, CA-QC, CA-SK, CA-YT",UNKN.SPP,NA,NA,NA,bfoliage3,-1.1203,TRUE
